vendor_id,business_name,category,location_type,total_gmv,avg_ticket_size,transaction_count,repeat_customer_rate,refund_rate_estimate,payment_method_mix,revenue_volatility_score,weekend_sales_ratio,late_night_sales_ratio,risk_score
1677,Collins Group,Home,home_based,4648.04,37.48,124,0.7097,0.0112,digital_wallet_heavy,0.4053,0.5866,0.1795,0.2296
1678,"Reynolds, Solis and Randall",Home,standalone,20549.51,80.27,256,0.7695,0.0344,card_dominant,0.4602,0.2007,0.125,0.2176
1679,Jones-Roy,Beauty,home_based,1676.55,22.66,74,0.473,0.0553,mixed,0.8819,0.6235,0.0559,0.4565
1680,Jackson Group,Tech_Accessories,home_based,1149.12,25.54,45,0.1778,0.0729,mixed,0.7482,0.5902,0.1645,0.5826
1681,Taylor-Boyd,Fashion,standalone,10504.54,57.4,183,0.765,0.0379,card_dominant,0.412,0.2328,0.1071,0.2113
1682,Fowler Ltd,Crafts,pop_up,991.42,25.42,39,0.3077,0.0273,card_dominant,0.5389,0.5737,0.1685,0.4621
1683,"Wiggins, Bender and Mcgrath",Home,standalone,1743.04,23.88,73,0.3151,0.014,card_dominant,0.8705,0.6714,0.2463,0.5208
1684,Roberts LLC,Beauty,mall,3179.17,36.13,88,0.5227,0.0794,digital_wallet_heavy,0.5811,0.6814,0.0689,0.3787
1685,White Ltd,Wellness,standalone,1571.12,23.8,66,0.4242,0.0356,card_dominant,0.3578,0.2979,0.0852,0.3701
1686,"Franklin, Craig and Benson",Food,pop_up,1885.61,24.49,77,0.4156,0.0536,mixed,0.7469,0.4891,0.0867,0.4577
1687,Contreras LLC,Wellness,home_based,3482.04,37.85,92,0.4457,0.0668,mixed,0.6452,0.3941,0.2185,0.4262
1688,Poole PLC,Crafts,home_based,746.96,22.64,33,0.3939,0.0282,card_dominant,0.4416,0.6587,0.1226,0.3998
1689,"Fields, Santiago and Castro",Education,home_based,4519.73,36.16,125,0.536,0.0429,mixed,0.8231,0.5539,0.0656,0.4095
1690,Burnett-Jones,Tech_Accessories,mall,9303.34,61.21,152,0.7632,0.0203,digital_wallet_heavy,0.2055,0.5155,0.1619,0.1656
1691,Harrington Inc,Tech_Accessories,standalone,3570.27,39.23,91,0.3736,0.0194,card_dominant,0.8706,0.4648,0.1105,0.4931
1692,Murphy Group,Pets,mall,4594.26,36.75,125,0.488,0.045,card_dominant,0.6757,0.2381,0.1187,0.4046
1693,Bowers-White,Fitness,mall,3681.74,39.17,94,0.4894,0.0665,digital_wallet_heavy,0.5218,0.4733,0.1582,0.3796
1694,Thomas-Smith,Home,pop_up,827.12,24.33,34,0.1176,0.0131,mixed,0.316,0.4228,0.1023,0.5083
1695,"Jordan, Maynard and Cooper",Home,pop_up,4439.22,37.3,119,0.5798,0.0135,digital_wallet_heavy,0.7906,0.6906,0.2483,0.3723
1696,"French, Taylor and Rodriguez",Education,pop_up,4821.32,37.67,128,0.4141,0.0698,mixed,0.3694,0.6803,0.0992,0.3878
1697,"Evans, Yoder and Goodman",Beauty,home_based,737.82,24.59,30,0.3667,0.0766,mixed,0.8964,0.5559,0.2953,0.5189
1698,"Walker, Guerrero and Mitchell",Home,mall,4498.67,36.57,123,0.439,0.0499,card_dominant,0.3817,0.4185,0.1984,0.3718
1699,Harris PLC,Fashion,pop_up,23037.98,77.83,296,0.8108,0.0151,mixed,0.6356,0.6906,0.0975,0.2263
1700,Solis-Martin,Beauty,home_based,1030.44,24.53,42,0.4286,0.0655,card_dominant,0.8355,0.6719,0.29,0.4724
1701,Martinez-Howard,Beauty,pop_up,8696.83,55.75,156,0.7179,0.0465,digital_wallet_heavy,0.8841,0.5787,0.0904,0.3318
1702,Larsen-Stone,Crafts,home_based,4112.97,39.55,104,0.4615,0.0434,digital_wallet_heavy,0.7028,0.3237,0.2102,0.4228
1703,Morrison and Sons,Home,standalone,3550.98,35.87,99,0.5758,0.0567,card_dominant,0.3139,0.4825,0.2429,0.2919
1704,Hudson-Martin,Education,mall,702.38,22.66,31,0.2581,0.0449,mixed,0.2085,0.2045,0.1393,0.4261
1705,"Martin, Young and Reyes",Food,standalone,14633.54,80.4,182,0.7857,0.0748,card_dominant,0.3601,0.5172,0.1055,0.2016
1706,Martinez LLC,Food,standalone,3511.35,38.59,91,0.4286,0.0325,mixed,0.7936,0.5644,0.0738,0.4542
1707,Flowers Group,Education,home_based,4365.45,36.38,120,0.4833,0.04,card_dominant,0.2204,0.4404,0.2156,0.3144
1708,Bowen-Ashley,Tech_Accessories,home_based,8502.52,59.88,142,0.6479,0.0183,mixed,0.4022,0.3989,0.2799,0.262
1709,Burgess Group,Education,mall,1298.08,22.77,57,0.2982,0.0795,card_dominant,0.2314,0.5805,0.1429,0.421
1710,Lowery-Glenn,Wellness,pop_up,4138.07,37.96,109,0.5596,0.0375,mixed,0.728,0.6592,0.2877,0.377
1711,"Jackson, Webb and Thompson",Home,standalone,4037.89,36.38,111,0.4685,0.0504,card_dominant,0.45,0.5938,0.1128,0.3709
1712,Gould and Sons,Pets,standalone,7604.82,58.95,129,0.7132,0.0495,mixed,0.451,0.5283,0.1101,0.2485
1713,Collins and Sons,Pets,home_based,1542.47,22.04,70,0.4,0.0234,digital_wallet_heavy,0.8428,0.2509,0.1765,0.4756
1714,Mckenzie-Moore,Crafts,pop_up,7410.43,59.76,124,0.5726,0.0255,card_dominant,0.2273,0.218,0.0938,0.2668
1715,Estrada LLC,Pets,mall,728.91,24.3,30,0.4,0.0707,digital_wallet_heavy,0.3977,0.6752,0.1954,0.4008
1716,Travis-Perez,Crafts,mall,7669.32,56.81,135,0.6889,0.0406,mixed,0.6061,0.4583,0.2397,0.289
1717,"Harris, Norris and Flores",Fashion,mall,3327.45,36.57,91,0.5165,0.0298,mixed,0.4471,0.647,0.2866,0.3401
1718,Sawyer LLC,Pets,pop_up,4308.48,37.79,114,0.6579,0.0725,mixed,0.4936,0.5902,0.1691,0.2915
1719,"Turner, Jordan and Allen",Food,pop_up,3270.88,36.75,89,0.5281,0.0448,digital_wallet_heavy,0.3433,0.4956,0.0965,0.318
1720,"Hunt, Davis and Weaver",Pets,pop_up,3668.0,38.61,95,0.3474,0.0332,digital_wallet_heavy,0.7985,0.3035,0.0678,0.496
1721,Reynolds LLC,Beauty,mall,21256.14,77.86,273,0.8095,0.0148,mixed,0.8585,0.4535,0.1524,0.2714
1722,Franklin and Sons,Home,mall,3283.25,34.93,94,0.5957,0.0668,mixed,0.7851,0.3661,0.2234,0.3792
1723,Carrillo Inc,Home,standalone,4416.55,37.11,119,0.3445,0.064,mixed,0.6583,0.2758,0.269,0.4786
1724,Cohen-Bates,Food,pop_up,22000.4,80.0,275,0.8764,0.0477,digital_wallet_heavy,0.3977,0.4126,0.0594,0.1556
1725,Taylor Group,Tech_Accessories,home_based,3551.54,35.87,99,0.5354,0.019,digital_wallet_heavy,0.7359,0.2,0.1541,0.3852
1726,"Ramirez, Juarez and Smith",Fitness,pop_up,3794.16,39.12,97,0.701,0.0466,card_dominant,0.2382,0.6865,0.1065,0.2111
1727,Day-Thompson,Education,standalone,4153.12,37.76,110,0.4727,0.0313,card_dominant,0.4128,0.3152,0.0504,0.3556
1728,"Ferrell, Mullen and Smith",Pets,pop_up,1735.22,23.77,73,0.2055,0.0611,mixed,0.8768,0.3121,0.2158,0.5909
1729,"Montgomery, Sullivan and Johnson",Crafts,mall,8864.56,57.19,155,0.6452,0.0619,digital_wallet_heavy,0.7939,0.4113,0.1257,0.3548
1730,White-Higgins,Fashion,home_based,4345.04,37.78,115,0.5304,0.0328,mixed,0.6988,0.6084,0.0954,0.3844
1731,Estrada-Schmidt,Wellness,home_based,9724.34,56.54,172,0.6628,0.036,digital_wallet_heavy,0.8314,0.6033,0.2962,0.3457
1732,Wilson-Wright,Fashion,home_based,7663.86,57.19,134,0.6716,0.0628,card_dominant,0.4752,0.4953,0.2153,0.2781
1733,Martinez-Martin,Beauty,mall,3219.28,36.17,89,0.4831,0.0155,card_dominant,0.5811,0.5547,0.0918,0.3793
1734,Pham Group,Fitness,mall,8854.43,58.25,152,0.5921,0.0646,digital_wallet_heavy,0.6086,0.6761,0.0606,0.3451
1735,Ford-Walker,Fitness,standalone,18488.82,78.34,236,0.8051,0.0286,digital_wallet_heavy,0.6211,0.3483,0.2286,0.2302
1736,Maldonado-Williams,Crafts,home_based,1184.44,21.93,54,0.2593,0.0631,mixed,0.2718,0.4569,0.1772,0.4436
1737,Ramirez-Torres,Fashion,standalone,18452.24,81.65,226,0.8628,0.0358,digital_wallet_heavy,0.853,0.6138,0.2243,0.2499
1738,"Norton, Cunningham and Clements",Fitness,mall,1713.43,23.15,74,0.4324,0.06,card_dominant,0.5232,0.6605,0.2236,0.4064
1739,Frazier Ltd,Tech_Accessories,home_based,10680.92,55.63,192,0.6094,0.061,card_dominant,0.8032,0.337,0.2518,0.3742
1740,Anderson Ltd,Education,standalone,1231.82,24.15,51,0.451,0.0237,card_dominant,0.4417,0.3678,0.2946,0.37
1741,Carter PLC,Beauty,standalone,15829.97,82.88,191,0.911,0.07,digital_wallet_heavy,0.6908,0.5635,0.1905,0.2037
1742,"Stone, Jenkins and Patrick",Food,mall,10714.25,59.52,180,0.6278,0.0763,digital_wallet_heavy,0.5474,0.3903,0.0908,0.3185
1743,"Martin, Shaffer and Fowler",Fashion,pop_up,1294.53,23.12,56,0.2679,0.065,card_dominant,0.7141,0.3922,0.0563,0.5284
1744,"Blake, Zimmerman and Torres",Fitness,pop_up,4474.71,38.91,115,0.513,0.0687,mixed,0.208,0.5518,0.2926,0.3057
1745,"Estrada, Glenn and Smith",Education,home_based,5035.43,38.15,132,0.6439,0.0406,digital_wallet_heavy,0.3645,0.5524,0.2543,0.2631
1746,"Rivera, Wiley and Hughes",Pets,home_based,16155.64,78.81,205,0.8049,0.0483,digital_wallet_heavy,0.8769,0.2258,0.1762,0.2874
1747,Mitchell Ltd,Crafts,pop_up,8819.09,55.82,158,0.6582,0.0603,card_dominant,0.8038,0.2896,0.25,0.3498
1748,Russell-Hutchinson,Fashion,pop_up,14962.85,79.17,189,0.9312,0.0487,card_dominant,0.4776,0.2659,0.2663,0.1445
1749,Coffey Inc,Crafts,home_based,11551.99,59.55,194,0.701,0.021,mixed,0.4169,0.345,0.2679,0.2392
1750,Johnson-Johnson,Tech_Accessories,mall,1388.29,25.71,54,0.4259,0.0571,mixed,0.7577,0.3252,0.2062,0.4557
1751,Macdonald-Costa,Fitness,mall,3766.31,36.92,102,0.4804,0.05,mixed,0.783,0.653,0.053,0.4314
1752,Rocha Inc,Home,pop_up,1794.54,23.01,78,0.1667,0.0572,mixed,0.2363,0.4744,0.1219,0.4811
1753,"Humphrey, Allen and Flores",Food,mall,10428.46,60.99,171,0.6257,0.0315,mixed,0.4471,0.5106,0.1335,0.286
1754,Reeves Ltd,Beauty,home_based,14974.23,78.81,190,0.8737,0.0613,card_dominant,0.4832,0.2342,0.2459,0.1782
1755,Rose PLC,Education,mall,2946.11,36.83,80,0.6125,0.03,mixed,0.5029,0.5427,0.1331,0.3033
1756,Leonard-Juarez,Fashion,mall,19657.83,80.9,243,0.8066,0.014,digital_wallet_heavy,0.4617,0.6722,0.2104,0.1932
1757,Branch and Sons,Tech_Accessories,pop_up,3551.5,39.03,91,0.3846,0.057,digital_wallet_heavy,0.6426,0.2995,0.1546,0.4533
1758,Delgado-Mack,Fashion,mall,4630.92,37.96,122,0.3852,0.0626,mixed,0.271,0.3389,0.1191,0.3804
1759,Wiggins PLC,Tech_Accessories,standalone,1367.45,25.32,54,0.4259,0.0402,mixed,0.8863,0.2338,0.1797,0.4764
1760,Curtis Inc,Beauty,pop_up,4559.45,35.62,128,0.3906,0.0226,mixed,0.8795,0.2567,0.1509,0.4874
1761,Brooks-Ingram,Crafts,standalone,10705.13,58.18,184,0.788,0.0617,digital_wallet_heavy,0.6932,0.4114,0.1366,0.2632
1762,Walker-Romero,Education,pop_up,1749.8,23.65,74,0.4324,0.0378,card_dominant,0.385,0.3027,0.1708,0.3721
1763,Martin-Martin,Crafts,home_based,1241.42,23.42,53,0.3208,0.0288,card_dominant,0.4012,0.5284,0.2921,0.4285
1764,"Patton, Hernandez and Warren",Wellness,mall,4874.5,38.38,127,0.4803,0.0523,digital_wallet_heavy,0.2539,0.2378,0.2879,0.3263
1765,George-Becker,Tech_Accessories,standalone,8717.05,53.81,162,0.5988,0.0308,digital_wallet_heavy,0.2644,0.4995,0.2059,0.2627
1766,Ross LLC,Home,standalone,1000.47,25.01,40,0.325,0.0554,card_dominant,0.3872,0.2076,0.2913,0.4316
1767,Robertson and Sons,Fitness,pop_up,4627.95,36.16,128,0.4531,0.0276,digital_wallet_heavy,0.6732,0.5533,0.2025,0.4164
1768,Williams LLC,Pets,standalone,3415.26,39.26,87,0.5862,0.0319,mixed,0.3898,0.4988,0.2665,0.2944
1769,"Daniels, Ward and Cooley",Home,home_based,4962.21,36.49,136,0.5,0.0763,mixed,0.2741,0.2774,0.2862,0.3277
1770,"Cruz, Phelps and Mejia",Fitness,pop_up,1553.25,23.18,67,0.2687,0.0616,mixed,0.8181,0.3013,0.1969,0.5478
1771,"Barry, Blake and Cook",Wellness,home_based,9120.16,54.29,168,0.5595,0.0591,mixed,0.6761,0.4041,0.0538,0.3732
1772,Gibbs PLC,Beauty,mall,2005.87,25.72,78,0.5385,0.0508,digital_wallet_heavy,0.3772,0.4251,0.2894,0.3214
1773,Palmer-Perkins,Beauty,home_based,3036.01,37.02,82,0.4268,0.0379,digital_wallet_heavy,0.7879,0.2943,0.2181,0.4556
1774,Levine LLC,Home,home_based,19094.5,82.3,232,0.8276,0.0784,card_dominant,0.2713,0.2042,0.1584,0.164
1775,"Rodriguez, Franklin and Butler",Fitness,pop_up,4122.56,41.64,99,0.5354,0.0165,card_dominant,0.7239,0.6573,0.1585,0.382
1776,"Costa, Rush and Schneider",Crafts,home_based,3579.15,37.68,95,0.4737,0.0281,mixed,0.5041,0.5617,0.0523,0.3724
1777,Clark-Stevens,Crafts,standalone,7613.97,57.25,133,0.8571,0.0513,digital_wallet_heavy,0.6293,0.5188,0.1105,0.2127
1778,Golden Inc,Wellness,mall,18674.99,80.5,232,0.9224,0.06,mixed,0.264,0.2996,0.2694,0.1096
1779,Martinez-Williams,Wellness,standalone,3729.21,37.67,99,0.5758,0.0617,digital_wallet_heavy,0.2096,0.3242,0.1036,0.2725
1780,Douglas-Robinson,Beauty,home_based,14542.2,78.18,186,0.8065,0.029,mixed,0.3733,0.2313,0.1647,0.1801
1781,"Harper, Hudson and Franklin",Beauty,pop_up,3940.08,37.89,104,0.4135,0.0613,digital_wallet_heavy,0.6247,0.5364,0.0703,0.4366
1782,Anderson PLC,Education,mall,1536.55,24.39,63,0.1587,0.0766,card_dominant,0.7869,0.6025,0.2557,0.601
1783,Parker LLC,Crafts,pop_up,4726.19,38.42,123,0.4553,0.0753,mixed,0.581,0.3001,0.2042,0.4111
1784,Wolf LLC,Crafts,home_based,9092.87,56.48,161,0.8261,0.062,digital_wallet_heavy,0.7165,0.4607,0.0671,0.2489
1785,"Greene, Clark and Ayers",Education,mall,4693.46,38.16,123,0.4146,0.036,card_dominant,0.8445,0.4922,0.1846,0.4724
1786,Cooper-Campbell,Home,pop_up,8595.78,58.08,148,0.8041,0.0288,digital_wallet_heavy,0.4579,0.6477,0.2166,0.1982
1787,Marks PLC,Beauty,home_based,4171.45,37.58,111,0.5586,0.0651,digital_wallet_heavy,0.518,0.5151,0.1121,0.3438
1788,Wang-Frazier,Wellness,home_based,4562.55,34.56,132,0.6439,0.0594,card_dominant,0.4993,0.4213,0.2123,0.2957
1789,Miller-Combs,Wellness,standalone,21888.15,79.3,276,0.7246,0.0755,mixed,0.2448,0.6124,0.1231,0.2093
1790,"Dorsey, Lowe and Garcia",Pets,home_based,3455.14,37.56,92,0.3913,0.0411,card_dominant,0.2153,0.3505,0.1757,0.3597
1791,Guerrero-Bright,Tech_Accessories,standalone,1283.64,22.52,57,0.4561,0.0139,mixed,0.5438,0.6636,0.0763,0.3849
1792,"Washington, Harrell and Mcclure",Home,standalone,4451.59,37.1,120,0.5417,0.0635,card_dominant,0.4868,0.5276,0.1151,0.3456
1793,Dougherty PLC,Crafts,mall,4741.69,37.93,125,0.696,0.0212,card_dominant,0.3123,0.2352,0.0964,0.2208
1794,"Miranda, Garner and Young",Food,mall,4051.84,40.52,100,0.6,0.0565,mixed,0.8172,0.6071,0.2213,0.3804
1795,"Kerr, Bright and Smith",Pets,mall,1376.6,24.58,56,0.5179,0.0177,digital_wallet_heavy,0.4024,0.3549,0.1125,0.3268
1796,Carter and Sons,Fitness,home_based,10892.96,58.88,185,0.7676,0.0461,digital_wallet_heavy,0.5749,0.3784,0.1384,0.245
1797,Hawkins-Maxwell,Fashion,standalone,3559.14,39.11,91,0.6044,0.068,digital_wallet_heavy,0.7525,0.3539,0.2784,0.3687
1798,Jackson-Aguilar,Tech_Accessories,pop_up,1553.74,22.52,69,0.3043,0.0767,digital_wallet_heavy,0.4287,0.3772,0.1764,0.4566
1799,Diaz-Potter,Education,standalone,3392.03,38.55,88,0.5114,0.0759,card_dominant,0.8134,0.2513,0.1482,0.4298
1800,Taylor and Sons,Fashion,standalone,2984.94,37.31,80,0.5375,0.0487,card_dominant,0.5522,0.2969,0.2647,0.3563
1801,"Hughes, Allen and Contreras",Education,pop_up,15321.68,78.57,195,0.8103,0.0574,digital_wallet_heavy,0.7865,0.6294,0.2371,0.2694
1802,Gilmore Inc,Tech_Accessories,pop_up,9960.75,58.25,171,0.655,0.0407,card_dominant,0.6274,0.2802,0.2184,0.3102
1803,Huynh Group,Fitness,standalone,4810.42,37.58,128,0.4297,0.0225,mixed,0.6858,0.3148,0.0794,0.4291
1804,"Jones, Cordova and Duarte",Crafts,home_based,4631.96,37.06,125,0.48,0.0216,mixed,0.2014,0.5594,0.2331,0.3068
1805,Deleon and Sons,Home,pop_up,3457.14,38.41,90,0.6222,0.046,digital_wallet_heavy,0.313,0.2418,0.0548,0.2653
1806,Arias Group,Pets,standalone,3653.55,37.28,98,0.5408,0.0216,card_dominant,0.8236,0.3208,0.1386,0.4008
1807,Nielsen-Smith,Beauty,pop_up,4277.53,36.88,116,0.6552,0.0174,mixed,0.3557,0.4596,0.2019,0.2488
1808,"Jordan, Walton and Estes",Fashion,home_based,1707.58,23.72,72,0.5417,0.0272,card_dominant,0.2404,0.3955,0.1086,0.2854
1809,Ball LLC,Fashion,pop_up,1845.79,23.36,79,0.3038,0.0254,digital_wallet_heavy,0.8719,0.5082,0.1892,0.5301
1810,Sullivan-Bishop,Fitness,home_based,7586.11,56.61,134,0.7836,0.0391,mixed,0.5003,0.4705,0.2241,0.22
1811,"Sherman, Davis and Murphy",Food,pop_up,801.63,24.29,33,0.2121,0.0592,mixed,0.3202,0.4501,0.153,0.4758
1812,Wheeler-Phillips,Fitness,standalone,10297.12,58.84,175,0.6686,0.0709,card_dominant,0.642,0.4663,0.0788,0.3154
1813,Barnes-Black,Beauty,standalone,1440.52,22.16,65,0.1538,0.0524,digital_wallet_heavy,0.282,0.3686,0.0857,0.4952
1814,"Simmons, Garza and Luna",Crafts,mall,4063.25,35.33,115,0.3913,0.0584,mixed,0.3444,0.3959,0.2739,0.3908
1815,Oliver and Sons,Fashion,pop_up,4228.84,36.77,115,0.5304,0.0243,digital_wallet_heavy,0.5555,0.4096,0.0545,0.3532
1816,Jones-Jones,Beauty,mall,1244.5,22.22,56,0.4464,0.0655,mixed,0.2483,0.4371,0.1902,0.3461
1817,Stafford Ltd,Home,mall,7616.6,56.84,134,0.6343,0.054,digital_wallet_heavy,0.682,0.3266,0.0525,0.3355
1818,"Hernandez, Wright and Gonzalez",Beauty,mall,10547.94,56.71,186,0.7258,0.0606,mixed,0.575,0.6181,0.2553,0.2703
1819,Garrett-Pineda,Fitness,home_based,10116.02,55.58,182,0.6593,0.069,card_dominant,0.5396,0.3668,0.2479,0.299
1820,Moore-Henderson,Wellness,standalone,694.39,22.4,31,0.5161,0.0416,mixed,0.3284,0.6275,0.2706,0.3201
1821,Taylor Inc,Education,mall,3866.15,37.54,103,0.5922,0.0426,mixed,0.253,0.3939,0.2509,0.2673
1822,Payne-Jackson,Fashion,pop_up,4805.09,38.75,124,0.5,0.0731,card_dominant,0.3424,0.2335,0.2693,0.3404
1823,"Baldwin, Hendricks and Scott",Beauty,mall,4766.89,38.14,125,0.504,0.0373,mixed,0.5792,0.684,0.0666,0.375
1824,Gonzalez Ltd,Beauty,mall,9120.94,55.62,164,0.689,0.0554,mixed,0.2519,0.3877,0.251,0.2225
1825,Marshall Inc,Beauty,home_based,3453.93,41.12,84,0.5476,0.0403,mixed,0.898,0.4795,0.1303,0.4179
1826,Green and Sons,Tech_Accessories,pop_up,3504.39,36.5,96,0.5104,0.0254,card_dominant,0.4454,0.3863,0.0672,0.3415
1827,Colon-Medina,Pets,home_based,977.87,23.85,41,0.3659,0.0359,card_dominant,0.525,0.5614,0.2142,0.4328
1828,Skinner and Sons,Education,mall,11179.0,57.33,195,0.6923,0.0596,card_dominant,0.2059,0.3088,0.2154,0.2129
1829,Carey-Mccarthy,Home,mall,22711.49,78.59,289,0.8927,0.0439,mixed,0.2037,0.6022,0.2432,0.1076
1830,"Oneill, Cooper and Ferguson",Home,home_based,3478.81,37.81,92,0.413,0.0484,digital_wallet_heavy,0.2465,0.5833,0.1959,0.3573
1831,Brown Group,Home,standalone,8584.21,56.11,153,0.5556,0.0647,card_dominant,0.7262,0.6015,0.1795,0.3869
1832,Woodward-Allen,Food,home_based,4279.12,37.21,115,0.4783,0.0198,card_dominant,0.6698,0.5102,0.2356,0.4008
1833,Wagner LLC,Food,standalone,11031.45,57.46,192,0.7083,0.0219,mixed,0.3365,0.6452,0.2375,0.2197
1834,"Farley, Kemp and Baker",Food,pop_up,11903.17,60.12,198,0.6919,0.0736,digital_wallet_heavy,0.7311,0.4986,0.2135,0.3224
1835,"Lindsey, Moore and Davis",Beauty,mall,4095.61,38.64,106,0.717,0.0722,mixed,0.6052,0.5162,0.0891,0.2842
1836,"Adkins, Peters and Crawford",Beauty,mall,5025.43,39.26,128,0.4766,0.0432,card_dominant,0.7015,0.3355,0.1006,0.415
1837,Young Group,Tech_Accessories,standalone,10515.17,58.74,179,0.6872,0.032,mixed,0.3691,0.3075,0.1562,0.2398
1838,"Harris, Williams and Berg",Fitness,pop_up,19630.03,79.15,248,0.8911,0.0735,card_dominant,0.5549,0.294,0.0692,0.1875
1839,Baker PLC,Fitness,home_based,1148.24,24.43,47,0.2979,0.0587,card_dominant,0.468,0.6109,0.2149,0.4623
1840,"Faulkner, Miller and Tucker",Pets,home_based,1247.41,24.46,51,0.4902,0.0657,card_dominant,0.3904,0.5462,0.116,0.3527
1841,"Pittman, Clark and Riley",Education,mall,9340.82,61.05,153,0.719,0.0757,card_dominant,0.6455,0.3623,0.1174,0.2923
1842,Jones-Macias,Food,pop_up,1038.7,23.08,45,0.2667,0.0234,card_dominant,0.6862,0.3094,0.1988,0.5109
1843,"Moore, Wilson and York",Fashion,pop_up,18363.73,80.19,229,0.8908,0.0285,digital_wallet_heavy,0.6634,0.6075,0.2445,0.1958
1844,Randolph Ltd,Food,mall,3810.0,38.88,98,0.5,0.0633,card_dominant,0.3314,0.2442,0.2247,0.3353
1845,Diaz Inc,Wellness,mall,1139.31,24.77,46,0.3478,0.0358,mixed,0.5026,0.2156,0.1149,0.4374
1846,Ramirez-Figueroa,Wellness,standalone,3099.73,36.04,86,0.5814,0.0124,digital_wallet_heavy,0.8154,0.3217,0.1893,0.3761
1847,Smith-Reyes,Crafts,standalone,11249.08,57.69,195,0.6205,0.0127,digital_wallet_heavy,0.6668,0.3615,0.2745,0.3269
1848,"Wilson, Howe and Lambert",Wellness,pop_up,9241.41,56.7,163,0.7607,0.0722,mixed,0.4277,0.6505,0.299,0.2268
1849,Miller-Smith,Education,home_based,10566.24,55.91,189,0.7937,0.0678,card_dominant,0.7914,0.3245,0.1942,0.2818
1850,"Wilson, Hernandez and Evans",Food,pop_up,4801.0,37.8,127,0.5669,0.0147,card_dominant,0.2664,0.6994,0.1317,0.2742
1851,"Freeman, Dixon and Foley",Wellness,mall,3625.42,38.16,95,0.5158,0.0624,card_dominant,0.7647,0.629,0.2994,0.4138
1852,"Pham, White and Walker",Wellness,home_based,10835.03,60.19,180,0.6222,0.0269,digital_wallet_heavy,0.2282,0.4056,0.0825,0.2426
1853,Barrett Group,Education,mall,3022.77,36.86,82,0.622,0.0116,card_dominant,0.4523,0.5919,0.1915,0.2829
1854,Rogers Group,Home,pop_up,1221.15,23.48,52,0.4808,0.0319,mixed,0.658,0.316,0.0536,0.4008
1855,Evans LLC,Home,pop_up,10246.81,56.93,180,0.6889,0.0635,card_dominant,0.6366,0.5812,0.0597,0.3019
1856,Mitchell-Snyder,Tech_Accessories,home_based,3042.96,34.98,87,0.4138,0.0686,mixed,0.6337,0.4817,0.2062,0.4404
1857,Patterson and Sons,Fitness,mall,3847.11,36.29,106,0.5943,0.0705,digital_wallet_heavy,0.6109,0.4905,0.2977,0.3462
1858,"Pena, Harrison and Figueroa",Wellness,mall,21418.19,79.92,268,0.8246,0.063,mixed,0.5096,0.5537,0.1473,0.2085
1859,"Robinson, Wright and Palmer",Crafts,standalone,4391.29,38.86,113,0.4867,0.026,mixed,0.6178,0.6641,0.2823,0.388
1860,Harris-Brown,Education,mall,4311.64,36.85,117,0.4188,0.0339,digital_wallet_heavy,0.5694,0.3058,0.2989,0.4146
1861,Owens-Mccoy,Pets,home_based,852.25,22.43,38,0.2368,0.0787,digital_wallet_heavy,0.6547,0.6022,0.2288,0.5362
1862,Cruz-Wright,Wellness,mall,1519.79,25.33,60,0.4667,0.0515,card_dominant,0.2373,0.4274,0.2187,0.3296
1863,Thomas Inc,Education,home_based,706.55,22.79,31,0.2903,0.0574,mixed,0.4612,0.6708,0.0918,0.4643
1864,Smith-Mccall,Home,standalone,5224.27,38.7,135,0.5037,0.045,digital_wallet_heavy,0.6836,0.5486,0.2122,0.3984
1865,Hill-Meyer,Fashion,pop_up,3728.36,36.91,101,0.6733,0.0293,digital_wallet_heavy,0.3093,0.518,0.1998,0.234
1866,Coffey-Mitchell,Tech_Accessories,pop_up,19516.12,79.98,244,0.7951,0.0226,digital_wallet_heavy,0.6936,0.4276,0.2169,0.248
1867,Gonzales-King,Wellness,standalone,8974.62,57.53,156,0.6026,0.0686,digital_wallet_heavy,0.3188,0.2096,0.2448,0.283
1868,Carpenter Group,Home,mall,645.0,20.16,32,0.2188,0.0527,card_dominant,0.6897,0.6191,0.2507,0.5444
1869,Vasquez-Young,Fitness,pop_up,833.64,23.16,36,0.3611,0.0773,digital_wallet_heavy,0.5752,0.4442,0.1505,0.4577
1870,Armstrong Inc,Food,home_based,11206.42,58.98,190,0.7421,0.0208,card_dominant,0.6008,0.3385,0.2803,0.2554
1871,"Russell, Lewis and Taylor",Education,mall,1855.07,23.78,78,0.2692,0.0508,card_dominant,0.615,0.3775,0.063,0.5036
1872,Aguilar-Ray,Pets,mall,23245.01,80.43,289,0.7612,0.0122,card_dominant,0.4963,0.2423,0.2017,0.2223
1873,Baker-Chambers,Food,home_based,4166.52,39.68,105,0.5143,0.0717,mixed,0.818,0.5295,0.1028,0.428
1874,"Myers, White and Moore",Fitness,pop_up,914.19,22.85,40,0.2,0.0704,digital_wallet_heavy,0.8203,0.2983,0.2344,0.5852
1875,"Le, Green and Fernandez",Beauty,pop_up,4581.53,36.36,126,0.4683,0.0301,digital_wallet_heavy,0.7618,0.6986,0.0575,0.4272
1876,Lee-Robbins,Wellness,mall,3556.07,37.43,95,0.4421,0.0728,mixed,0.6358,0.6867,0.1663,0.428
