vendor_id,business_name,business_category,price_range,content_format,is_visual_product,image_engagement_score,short_form_video_affinity,premium_affinity_score,trend_sensitivity_score,search_intent_score,conversion_readiness_score,ingredient_awareness_score,routine_complexity_score,purchase_frequency,repeat_purchase_rate,repeat_customer_signal,transaction_conversion_signal,community_engagement_score,local_discovery_score,demand_score,avg_session_time_minutes,price_sensitivity_score,brand_loyalty_score,income_low_ratio,income_mid_ratio,income_high_ratio,age_18_24_ratio,age_25_34_ratio,age_35_50_ratio,age_50_plus_ratio,female_ratio,male_ratio,video_consumption_score,text_engagement_score,ugc_score,influencer_dependency_score,research_time_score,education_content_affinity,platform_fit_score,dense_slice_confidence,niche_signal_score,visual_content_signal,product_category_affinity
101076,Wellness_Brand_01076,Wellness,Low,Video_First,0.4504,0.329,0.8838,0.4806,0.4015,0.5344,0.6457,0.4085,0.4119,Medium,0.6568,0.6916,0.5907,0.5466,0.5032,0.7623,9.37,0.6056,0.6737,0.3038,0.49,0.2703,0.2509,0.3449,0.174,0.0804,0.4909,0.4856,0.6472,0.3234,0.5282,0.5326,0.5281,0.7883,0.6955,0.6411,0.7058,0.4656,0.6759
101077,Pets_Brand_01077,Pets,Mid,Video_First,0.4337,0.5566,0.7811,0.5358,0.5539,0.6177,0.5794,0.3721,0.4745,Medium,0.7176,0.7218,0.6234,0.6862,0.4183,0.5006,8.8,0.6695,0.6554,0.2513,0.4995,0.3112,0.287,0.3792,0.2578,0.0949,0.4751,0.5332,0.7684,0.6147,0.3787,0.5386,0.4693,0.4553,0.6428,0.4188,0.6609,0.6969,0.5641
101078,Wellness_Brand_01078,Wellness,Mid,Text_First,0.4427,0.4211,0.1967,0.6604,0.366,0.5718,0.3423,0.3957,0.414,Low,0.5427,0.5325,0.5261,0.5245,0.5883,0.5248,11.98,0.4379,0.7226,0.2647,0.395,0.2995,0.2455,0.3369,0.3155,0.243,0.4491,0.4777,0.2554,0.8233,0.463,0.5989,0.4412,0.9313,0.7739,0.6244,0.642,0.518,0.5737
101079,Home_Brand_01079,Home,Mid,Video_First,0.5485,0.735,0.6202,0.4482,0.608,0.7121,0.5179,0.4424,0.3322,Medium,0.5152,0.5466,0.4201,0.6466,0.4423,0.5355,5.0,0.3667,0.5086,0.269,0.4573,0.2401,0.1989,0.2466,0.2909,0.1853,0.5506,0.4778,0.6568,0.3919,0.8681,0.2743,0.673,0.7265,0.7005,0.6788,0.6526,0.6653,0.6927
101080,Pets_Brand_01080,Pets,Mid,Image_First,0.5931,0.6561,0.5504,0.61,0.5285,0.578,0.456,0.8603,0.8976,Medium,0.5519,0.7055,0.5145,0.8015,0.6989,0.509,9.19,0.5949,0.7,0.384,0.4224,0.3173,0.1447,0.3496,0.3284,0.1338,0.6016,0.3563,0.5865,0.5542,0.4713,0.5131,0.7176,0.5695,0.5465,0.5552,0.6901,0.6797,0.323
101081,Home_Brand_01081,Home,Mid,Video_First,0.4917,0.6374,0.7774,0.5349,0.6698,0.6708,0.6154,0.5747,0.5431,High,0.56,0.5659,0.735,0.4258,0.5713,0.5077,6.55,0.6234,0.5886,0.2718,0.4432,0.2566,0.3215,0.3573,0.2516,0.0926,0.5055,0.4983,0.6031,0.4225,0.3423,0.4299,0.7926,0.5601,0.6679,0.4622,0.6518,0.5901,0.5307
101082,Home_Brand_01082,Home,Premium,Text_First,0.5699,0.5728,0.412,0.549,0.3694,0.5785,0.5238,0.5357,0.591,Medium,0.701,0.8145,0.6218,0.432,0.4533,0.5946,3.75,0.5345,0.6216,0.2182,0.4104,0.2617,0.1665,0.331,0.2893,0.1639,0.491,0.5564,0.464,0.4926,0.5344,0.5129,0.7526,0.723,0.6545,0.4206,0.5551,0.7069,0.4791
101083,Education_Brand_01083,Education,Premium,Text_First,0.561,0.544,0.3464,0.4602,0.4893,0.6296,0.5421,0.5255,0.3621,Low,0.4122,0.5196,0.4654,0.515,0.4998,0.682,5.55,0.4589,0.4765,0.2544,0.4702,0.281,0.1898,0.3392,0.314,0.2229,0.4899,0.5079,0.2885,0.6994,0.467,0.5275,0.824,0.8823,0.614,0.5203,0.4678,0.6121,0.3703
101084,Wellness_Brand_01084,Wellness,Mid,Text_First,0.5385,0.5012,0.5982,0.6669,0.2915,0.495,0.5114,0.4118,0.5989,High,0.7735,0.6959,0.5061,0.6028,0.3381,0.5787,10.06,0.5988,0.7606,0.3261,0.4292,0.2257,0.2638,0.2758,0.3649,0.1236,0.4475,0.5588,0.4817,0.5858,0.4939,0.4501,0.5049,0.7386,0.7812,0.5727,0.6492,0.4588,0.6024
101085,Home_Brand_01085,Home,Mid,Image_First,0.415,0.868,0.5689,0.5589,0.5142,0.6545,0.4654,0.6214,0.2371,High,0.3649,0.4007,0.4372,0.5871,0.5473,0.5615,3.06,0.4749,0.4364,0.219,0.4616,0.351,0.1974,0.3248,0.3406,0.2228,0.6291,0.353,0.5217,0.1923,0.5115,0.5391,0.6348,0.528,0.6278,0.5916,0.5382,0.7706,0.6301
101086,Fashion_Brand_01086,Fashion,Mid,Image_First,0.7539,0.781,0.9716,0.5734,0.886,0.4526,0.4503,0.567,0.6208,Low,0.4409,0.5264,0.542,0.4869,0.5486,0.4562,9.71,0.5083,0.4557,0.2562,0.4157,0.2957,0.2861,0.3626,0.2533,0.1196,0.4761,0.4969,0.4178,0.1366,0.5488,0.4464,0.6543,0.5468,0.4777,0.7913,0.7074,0.5682,0.6739
101087,Fitness_Brand_01087,Fitness,Mid,Video_First,0.4729,0.3972,0.572,0.51,0.5243,0.5781,0.6501,0.4122,0.365,Medium,0.4432,0.5064,0.7825,0.6514,0.4263,0.6303,5.61,0.5531,0.4779,0.293,0.4421,0.3151,0.1137,0.2966,0.3296,0.2199,0.4457,0.4664,0.7045,0.54,0.7592,0.5124,0.479,0.7682,0.6978,0.5231,0.5771,0.6598,0.5514
101088,Beauty_Brand_01088,Beauty,Mid,Image_First,0.8941,0.7034,0.5721,0.4666,0.4073,0.5067,0.3462,0.3999,0.5441,Medium,0.4738,0.5337,0.4224,0.8197,0.5692,0.3792,10.23,0.4664,0.3474,0.2943,0.4745,0.2867,0.1716,0.2492,0.3343,0.1863,0.5093,0.5238,0.4883,0.5233,0.7474,0.5005,0.6357,0.759,0.793,0.5591,0.6449,0.5435,0.6896
101089,Pets_Brand_01089,Pets,Low,Image_First,0.5233,0.6264,0.4212,0.6534,0.5089,0.2917,0.3924,0.5623,0.5488,High,0.7702,0.6486,0.5517,0.6533,0.5106,0.4425,8.41,0.5887,0.7351,0.2658,0.4242,0.2398,0.2029,0.3167,0.2666,0.1615,0.4888,0.4945,0.5149,0.5312,0.4747,0.6083,0.5165,0.4516,0.5792,0.3457,0.5354,0.4307,0.4538
101090,Fashion_Brand_01090,Fashion,Premium,Image_First,0.7808,0.7076,0.9564,0.4191,0.818,0.461,0.4857,0.4789,0.4283,Low,0.5696,0.4767,0.5236,0.5873,0.4828,0.5093,5.22,0.4496,0.5416,0.234,0.3803,0.3146,0.2831,0.3185,0.2883,0.1109,0.4969,0.4712,0.3987,0.4023,0.4543,0.4394,0.5289,0.5729,0.6412,0.5057,0.6862,0.6774,0.6905
101091,Food_Brand_01091,Food,Mid,Text_First,0.4423,0.6903,0.5687,0.7435,0.6351,0.5314,0.5269,0.7743,0.5202,Medium,0.6356,0.5515,0.6189,0.5372,0.4884,0.5958,8.58,0.6544,0.5988,0.2116,0.4045,0.2633,0.1931,0.2871,0.2635,0.2559,0.562,0.3312,0.5018,0.5625,0.6239,0.4286,0.6231,0.5961,0.5462,0.4643,0.6782,0.63,0.4215
101092,Crafts_Brand_01092,Crafts,Low,Image_First,0.5779,0.8537,0.4783,0.492,0.4144,0.4694,0.5107,0.4297,0.4057,Low,0.4814,0.4812,0.4657,0.7358,0.7194,0.5789,11.97,0.465,0.4545,0.2583,0.4043,0.3107,0.2457,0.3614,0.3073,0.2125,0.7007,0.3561,0.5616,0.1262,0.8156,0.4264,0.7276,0.6526,0.4765,0.6619,0.4628,0.614,0.5519
101093,Food_Brand_01093,Food,Low,Text_First,0.4224,0.5005,0.3604,0.3969,0.5012,0.5347,0.4893,0.5862,0.515,Low,0.4709,0.5369,0.4902,0.533,0.5371,0.5168,2.86,0.4269,0.5966,0.3033,0.3997,0.3408,0.1372,0.2511,0.3357,0.1884,0.5497,0.5294,0.4228,0.6952,0.6108,0.3425,0.5537,0.8509,0.8282,0.6989,0.4703,0.6219,0.6311
101094,Home_Brand_01094,Home,Mid,Image_First,0.5798,0.8302,0.5982,0.6824,0.4457,0.6756,0.5476,0.897,0.9608,Medium,0.5784,0.6185,0.5227,0.5138,0.477,0.6103,5.98,0.5125,0.465,0.2131,0.3725,0.3577,0.236,0.2947,0.3253,0.1614,0.6011,0.4397,0.4232,0.6212,0.4552,0.5654,0.6215,0.5954,0.659,0.4149,0.4954,0.6689,0.5539
101095,Crafts_Brand_01095,Crafts,Mid,Text_First,0.4697,0.5721,0.172,0.5244,0.4834,0.3807,0.7154,0.4623,0.6248,Low,0.7091,0.6136,0.7087,0.6422,0.3077,0.3051,6.55,0.4435,0.4787,0.2762,0.3805,0.3037,0.2423,0.3129,0.3158,0.2027,0.4574,0.5514,0.4023,0.6465,0.5984,0.4816,0.3944,1.0,0.6565,0.5995,0.6346,0.5858,0.4278
101096,Food_Brand_01096,Food,Mid,Text_First,0.5622,0.4474,0.4038,0.431,0.5736,0.635,0.6174,0.6015,0.5195,Medium,0.6027,0.5752,0.8309,0.6205,0.3585,0.5308,8.13,0.5045,0.5851,0.2308,0.4317,0.2808,0.2087,0.2756,0.3794,0.258,0.3812,0.6637,0.5435,0.6545,0.7403,0.5423,0.9209,0.5373,0.6115,0.585,0.5585,0.6677,0.6812
101097,Crafts_Brand_01097,Crafts,Low,Text_First,0.4771,0.6906,0.4856,0.6914,0.5219,0.4426,0.4485,0.657,0.7175,Medium,0.5287,0.589,0.5919,0.7454,0.5718,0.8188,11.22,0.3565,0.437,0.2213,0.4403,0.3939,0.1723,0.3165,0.2952,0.1682,0.6911,0.3155,0.5253,0.5583,0.7176,0.5793,0.7702,0.7628,0.8353,0.5865,0.7677,0.6651,0.6396
101098,Food_Brand_01098,Food,Premium,Image_First,0.5805,0.8725,0.5512,0.5453,0.4685,0.5554,0.5525,0.55,0.5376,Low,0.472,0.5628,0.4532,0.5199,0.6102,0.5695,5.25,0.4993,0.576,0.2727,0.5163,0.2984,0.2479,0.267,0.3498,0.2159,0.5858,0.3809,0.4588,0.2031,0.7749,0.4283,0.4224,0.4166,0.5716,0.5363,0.6574,0.688,0.4708
101099,Fashion_Brand_01099,Fashion,Premium,Image_First,0.8754,0.7327,0.7897,0.6214,1.0,0.4678,0.5626,0.5519,0.5078,Medium,0.5431,0.5961,0.718,0.5665,0.4598,0.5117,4.67,0.5169,0.6131,0.195,0.4479,0.2588,0.3282,0.3585,0.2289,0.1464,0.4665,0.5305,0.3819,0.1526,0.5417,0.6782,0.2886,0.4878,0.6008,0.6207,0.6757,0.7555,0.6444
101100,Tech_Accessories_Brand_01100,Tech_Accessories,Mid,Text_First,0.6588,0.455,0.3385,0.6018,0.5399,0.6812,0.6512,0.5573,0.5729,Low,0.6575,0.6178,0.4921,0.6602,0.3775,0.5621,5.28,0.5334,0.586,0.3151,0.4216,0.2249,0.1932,0.3594,0.2783,0.1731,0.5956,0.5276,0.4981,0.5813,0.5116,0.4714,0.8937,0.6175,0.6388,0.642,0.694,0.4563,0.7316
101101,Education_Brand_01101,Education,Low,Text_First,0.6111,0.7791,0.4659,0.7261,0.5937,0.5074,0.5381,0.8687,0.8092,Medium,0.4992,0.6111,0.5293,0.3747,0.4872,0.5327,9.01,0.6962,0.4101,0.1718,0.4606,0.4123,0.256,0.3404,0.2841,0.2718,0.5205,0.3653,0.5899,0.6111,0.6321,0.4917,0.8495,0.7792,0.7138,0.5221,0.5832,0.6306,0.399
101102,Pets_Brand_01102,Pets,Premium,Image_First,0.5734,0.8899,0.5197,0.8827,0.4102,0.5452,0.4657,0.8467,0.667,Low,0.7498,0.5621,0.4912,0.5859,0.6585,0.4842,2.96,0.5914,0.5823,0.2313,0.4613,0.274,0.2256,0.3829,0.3602,0.2021,0.613,0.316,0.6129,0.4778,0.6023,0.4179,0.7098,0.6507,0.4992,0.6845,0.6585,0.7608,0.491
101103,Crafts_Brand_01103,Crafts,Low,Video_First,0.4888,0.3819,0.4975,0.6126,0.5874,0.4335,0.4725,0.3734,0.4353,Low,0.4326,0.4567,0.6866,0.7358,0.7336,0.5408,2.74,0.3707,0.4206,0.3481,0.3707,0.3804,0.212,0.303,0.2524,0.2689,0.5382,0.4853,0.5336,0.336,0.8514,0.5665,0.5154,0.7783,0.5567,0.6794,0.8636,0.4588,0.4765
101104,Education_Brand_01104,Education,Premium,Text_First,0.4801,0.6752,0.638,0.6817,0.7389,0.5341,0.6094,0.8675,0.8243,Low,0.6447,0.7406,0.5825,0.5614,0.3932,0.6086,7.14,0.5406,0.6112,0.1809,0.4048,0.2847,0.152,0.2987,0.3361,0.172,0.6166,0.414,0.438,0.84,0.4668,0.564,0.7234,0.857,0.785,0.4373,0.7723,0.6741,0.3949
101105,Beauty_Brand_01105,Beauty,Low,Image_First,0.6391,0.6206,0.5798,0.6598,0.4592,0.563,0.4336,0.2683,0.502,Low,0.2754,0.2386,0.3724,0.7276,0.5958,0.6202,4.05,0.4788,0.4641,0.3198,0.4368,0.2371,0.2489,0.2901,0.3011,0.2227,0.4331,0.5199,0.5523,0.546,0.7327,0.5542,0.5564,0.7125,0.6872,0.5696,0.5391,0.677,0.4854
101106,Tech_Accessories_Brand_01106,Tech_Accessories,Premium,Video_First,0.5648,0.5504,0.7962,0.3643,0.4157,0.871,0.8153,0.6577,0.5548,Low,0.6726,0.575,0.6462,0.5085,0.7266,0.6794,9.71,0.5277,0.4369,0.257,0.4401,0.2648,0.3614,0.3995,0.1729,0.1204,0.4928,0.4389,0.7399,0.6215,0.4676,0.5592,0.7384,0.5028,0.8908,0.5169,0.5123,0.6852,0.4669
101107,Fitness_Brand_01107,Fitness,Premium,Video_First,0.406,0.7725,0.7581,0.766,0.4592,0.6287,0.7235,0.7811,0.711,Low,0.4822,0.6533,0.7693,0.5617,0.5016,0.7817,9.85,0.3439,0.6666,0.2573,0.4099,0.3133,0.2318,0.2563,0.2937,0.1698,0.7233,0.3318,0.6942,0.5691,0.4776,0.3648,0.75,0.643,0.7012,0.584,0.4495,0.6695,0.3501
101108,Fashion_Brand_01108,Fashion,Low,Video_First,0.7138,0.6921,0.7838,0.5247,0.7458,0.5565,0.5498,0.3909,0.4471,High,0.5614,0.6422,0.5161,0.5294,0.5258,0.6023,7.54,0.6641,0.6192,0.2433,0.4451,0.2359,0.2982,0.3049,0.224,0.1139,0.4616,0.4817,0.5525,0.4298,0.5975,0.5306,0.2855,0.5319,0.6568,0.6638,0.5698,0.6381,0.5366
101109,Fitness_Brand_01109,Fitness,Low,Video_First,0.6682,0.8899,0.6869,0.4526,0.3358,0.5696,0.6444,0.4686,0.396,Medium,0.3028,0.4512,0.5979,0.5459,0.7527,0.6381,6.91,0.5479,0.6352,0.235,0.4371,0.3575,0.2212,0.2681,0.3678,0.1831,0.606,0.3529,0.8688,0.3405,0.4838,0.3347,0.4468,0.5084,0.9239,0.4998,0.554,0.7529,0.4316
101110,Wellness_Brand_01110,Wellness,Premium,Image_First,0.5994,0.7329,0.473,0.6534,0.5564,0.7561,0.5195,0.6464,0.4486,High,0.5618,0.5288,0.6412,0.4883,0.4193,0.7011,3.12,0.5475,0.703,0.2354,0.4163,0.3643,0.2171,0.2984,0.2822,0.132,0.6647,0.4438,0.4846,0.5647,0.3988,0.3895,0.58,0.6257,0.4653,0.4651,0.5231,0.8502,0.5557
101111,Tech_Accessories_Brand_01111,Tech_Accessories,Low,Text_First,0.3964,0.647,0.4018,0.5128,0.5301,0.7849,0.5637,0.6976,0.3792,Medium,0.4258,0.3761,0.6072,0.6294,0.565,0.6402,5.64,0.5166,0.5543,0.25,0.416,0.2419,0.2,0.3703,0.2852,0.2271,0.4657,0.6845,0.4281,0.753,0.4419,0.4987,0.7904,0.4293,0.5707,0.6491,0.6053,0.519,0.6196
101112,Beauty_Brand_01112,Beauty,Premium,Image_First,0.7898,0.6874,0.4875,0.5789,0.4841,0.6802,0.5614,0.5026,0.6266,High,0.5823,0.4728,0.8773,0.7056,0.5172,0.4252,4.77,0.3929,0.4194,0.2754,0.408,0.2578,0.2737,0.3093,0.2685,0.1922,0.2992,0.7198,0.5112,0.536,0.604,0.4015,0.7771,0.5241,0.6267,0.5229,0.6165,0.5787,0.6993
101113,Pets_Brand_01113,Pets,Mid,Image_First,0.513,0.9477,0.5658,0.3164,0.4698,0.4233,0.4639,0.4841,0.5571,Low,0.5352,0.6787,0.5413,0.6755,0.5692,0.5823,3.42,0.433,0.8085,0.2313,0.481,0.3772,0.1933,0.2827,0.3221,0.1484,0.7004,0.3693,0.4886,0.0652,0.4233,0.577,0.3849,0.5461,0.7424,0.5663,0.6424,0.6735,0.4132
101114,Food_Brand_01114,Food,Mid,Image_First,0.4733,0.6887,0.3983,0.5742,0.5661,0.3612,0.4776,0.9689,0.7708,Medium,0.5067,0.5702,0.5467,0.4286,0.485,0.6991,4.74,0.3903,0.5885,0.2087,0.4825,0.3169,0.2051,0.2576,0.2763,0.0939,0.6824,0.3243,0.3379,0.3647,0.7146,0.4355,0.6145,0.5064,0.6594,0.4992,0.45,0.4448,0.3511
101115,Food_Brand_01115,Food,Low,Text_First,0.578,0.5451,0.5693,0.4568,0.5745,0.5148,0.4164,0.587,0.5752,High,0.7257,0.7015,0.5132,0.4886,0.5243,0.5755,8.95,0.5329,0.7434,0.3249,0.4461,0.3002,0.2298,0.2679,0.3016,0.1531,0.5251,0.5354,0.5614,0.5627,0.6494,0.5941,0.4193,0.6929,0.6928,0.4473,0.6249,0.4363,0.5727
101116,Fitness_Brand_01116,Fitness,Mid,Text_First,0.413,0.6153,0.2066,0.5535,0.5189,0.568,0.7093,0.4265,0.3825,Low,0.3998,0.6263,0.7676,0.4648,0.3869,0.5544,6.21,0.3082,0.3641,0.2904,0.4709,0.2706,0.218,0.2907,0.3233,0.233,0.6591,0.5845,0.7285,0.7686,0.4016,0.5497,0.4916,0.9273,0.6977,0.7394,0.445,0.6856,0.4887
101117,Fitness_Brand_01117,Fitness,Premium,Video_First,0.428,0.7614,0.9258,0.5045,0.8933,0.4761,0.6587,0.7399,0.5035,Medium,0.5469,0.5795,0.6389,0.4263,0.524,0.4022,10.38,0.5788,0.4835,0.3305,0.4143,0.2473,0.3212,0.3662,0.185,0.1367,0.5508,0.4666,0.7107,0.1665,0.447,0.6433,0.4672,0.5242,0.781,0.5697,0.7733,0.6484,0.7194
101118,Tech_Accessories_Brand_01118,Tech_Accessories,Premium,Text_First,0.5586,0.5192,0.1805,0.455,0.4763,0.7641,0.4442,0.5255,0.6343,High,0.5121,0.5172,0.3783,0.5566,0.5162,0.4761,3.32,0.6942,0.422,0.2081,0.5144,0.2123,0.22,0.2429,0.3466,0.2975,0.4232,0.3875,0.5456,0.8767,0.3753,0.5315,0.7295,0.629,0.5388,0.5418,0.6579,0.3531,0.6279
101119,Pets_Brand_01119,Pets,Low,Text_First,0.4476,0.332,0.6673,0.447,0.5426,0.7709,0.4974,0.6283,0.4389,High,0.6846,0.7117,0.5994,0.68,0.543,0.6256,11.18,0.5753,0.6008,0.2298,0.4452,0.323,0.1965,0.2944,0.2711,0.2067,0.3287,0.5991,0.5467,0.6477,0.4287,0.57,0.7781,0.5907,0.5804,0.4736,0.5954,0.582,0.222
101120,Crafts_Brand_01120,Crafts,Low,Image_First,0.7294,0.9253,0.5064,0.6753,0.5665,0.5504,0.5306,0.3694,0.4697,Medium,0.5737,0.7619,0.5008,0.7031,0.6479,0.6338,6.1,0.5097,0.5197,0.247,0.4411,0.3741,0.1815,0.3163,0.2824,0.2037,0.6489,0.3424,0.4421,0.1549,0.849,0.4558,0.3715,0.6288,0.7267,0.5615,0.6013,0.5402,0.696
101121,Wellness_Brand_01121,Wellness,Mid,Video_First,0.5433,0.7649,0.8214,0.7462,0.8204,0.4466,0.4376,0.4875,0.734,Low,0.5499,0.5101,0.5334,0.2902,0.4364,0.5552,10.11,0.4926,0.5883,0.2549,0.3864,0.2913,0.3243,0.3925,0.2465,0.1389,0.5048,0.516,0.4735,0.2433,0.6376,0.5295,0.4741,0.6985,0.6995,0.5734,0.7238,0.8214,0.5173
101122,Fashion_Brand_01122,Fashion,Low,Image_First,0.8413,0.6017,0.8386,0.4905,0.9588,0.4206,0.6445,0.5698,0.5746,Medium,0.568,0.6358,0.435,0.5859,0.4871,0.5762,8.83,0.4168,0.5111,0.2663,0.3985,0.2756,0.3135,0.3444,0.2025,0.1217,0.6185,0.4975,0.5816,0.434,0.5782,0.2806,0.4838,0.436,0.7312,0.5043,0.7624,0.6596,0.6641
101123,Pets_Brand_01123,Pets,Premium,Video_First,0.3577,0.5286,0.6268,0.4078,0.5905,0.4694,0.4724,0.5355,0.5444,Medium,0.88,0.5762,0.6053,0.7247,0.5256,0.5556,8.2,0.4696,0.8135,0.3345,0.46,0.221,0.2641,0.3096,0.2581,0.1374,0.5025,0.5913,0.4004,0.2568,0.4519,0.4374,0.5493,0.4414,0.7145,0.6523,0.4734,0.4404,0.683
101124,Wellness_Brand_01124,Wellness,Mid,Video_First,0.375,0.7499,0.9106,0.7058,1.0,0.5097,0.5531,0.5485,0.4539,High,0.5646,0.5765,0.5329,0.4117,0.6974,0.5762,4.07,0.48,0.804,0.2976,0.3863,0.3155,0.3451,0.3389,0.2604,0.0621,0.5341,0.639,0.5692,0.1962,0.5163,0.6189,0.3418,0.7096,0.5991,0.377,0.5485,0.7699,0.4728
101125,Crafts_Brand_01125,Crafts,Low,Text_First,0.5037,0.5773,0.4054,0.4748,0.3874,0.5716,0.492,0.4108,0.2923,High,0.5099,0.6538,0.4427,0.6902,0.493,0.5111,11.87,0.3494,0.5031,0.2553,0.4341,0.2883,0.2065,0.2774,0.3564,0.2301,0.5511,0.4854,0.5999,0.568,0.9348,0.5322,0.608,0.8279,0.7764,0.4982,0.6455,0.4288,0.7266
101126,Beauty_Brand_01126,Beauty,Mid,Image_First,0.766,0.6298,0.5863,0.582,0.7619,0.4242,0.5195,0.6791,0.3956,Low,0.4295,0.4713,0.4069,0.5859,0.5872,0.6932,4.21,0.5727,0.3881,0.262,0.4263,0.3965,0.1782,0.3198,0.3286,0.195,0.6691,0.3422,0.5049,0.5436,0.4138,0.5663,0.8011,0.5541,0.6986,0.5093,0.5189,0.5261,0.5916
101127,Education_Brand_01127,Education,Low,Text_First,0.5792,0.4886,0.4055,0.4392,0.5641,0.8782,0.6048,0.4558,0.5635,Medium,0.5573,0.6384,0.6647,0.4922,0.5301,0.6601,3.59,0.6212,0.4403,0.2477,0.4355,0.3539,0.158,0.2746,0.2899,0.2042,0.2756,0.6351,0.5326,0.5186,0.4999,0.5294,0.7024,0.9647,0.5685,0.5539,0.3729,0.447,0.5578
101128,Crafts_Brand_01128,Crafts,Low,Video_First,0.4636,0.585,0.9609,0.5581,0.7892,0.527,0.6099,0.5067,0.3489,High,0.678,0.4862,0.5003,0.6716,0.4233,0.7244,3.98,0.4989,0.4832,0.2837,0.4353,0.2655,0.3135,0.3395,0.2107,0.1392,0.4849,0.513,0.6418,0.3538,0.8279,0.4918,0.4769,0.4735,0.736,0.6081,0.6239,0.5112,0.3638
101129,Pets_Brand_01129,Pets,Mid,Text_First,0.5589,0.5003,0.2664,0.3852,0.2903,0.3461,0.3123,0.5497,0.4633,High,0.7448,0.7623,0.4977,0.6402,0.4034,0.7015,5.08,0.4002,0.6603,0.316,0.4854,0.2284,0.1927,0.2954,0.3628,0.1938,0.5122,0.546,0.4827,0.9595,0.4277,0.579,0.5493,0.8836,0.8143,0.6056,0.6739,0.5235,0.5194
101130,Beauty_Brand_01130,Beauty,Mid,Image_First,0.7126,0.8051,0.5304,0.5688,0.4379,0.668,0.5892,0.5351,0.498,High,0.5399,0.6481,0.5167,0.4233,0.2883,0.4653,5.74,0.4925,0.3839,0.2862,0.4964,0.3281,0.1891,0.3626,0.3163,0.196,0.2911,0.6298,0.5517,0.5285,0.4752,0.4449,0.8139,0.6513,0.5836,0.719,0.6149,0.6803,0.5895
101131,Pets_Brand_01131,Pets,Mid,Text_First,0.4742,0.7326,0.4194,0.5991,0.4149,0.5361,0.5368,0.5216,0.3553,High,0.782,0.7187,0.6827,0.7414,0.5921,0.5966,8.36,0.7212,0.6406,0.2798,0.4393,0.2953,0.2669,0.3251,0.276,0.1967,0.5526,0.504,0.4964,0.4274,0.4862,0.5204,0.4686,0.6743,0.7963,0.5535,0.6795,0.548,0.5534
101132,Fitness_Brand_01132,Fitness,Mid,Video_First,0.3966,0.5009,0.7727,0.5562,0.5284,0.7393,0.7419,0.361,0.5774,Medium,0.5658,0.723,0.6531,0.4879,0.366,0.6549,8.2,0.6289,0.5467,0.3622,0.4597,0.2906,0.2263,0.2923,0.3502,0.2089,0.2629,0.6002,0.642,0.7103,0.6193,0.3865,0.8065,0.3825,0.4403,0.6085,0.5575,0.5788,0.6849
101133,Home_Brand_01133,Home,Mid,Image_First,0.5015,0.752,0.465,0.471,0.4942,0.6642,0.5405,0.5562,0.4984,Medium,0.6265,0.8271,0.6364,0.6926,0.5212,0.6088,10.31,0.6642,0.8489,0.3061,0.3927,0.3619,0.259,0.326,0.2451,0.1765,0.4849,0.5567,0.6407,0.5184,0.5185,0.3732,0.5095,0.4426,0.7314,0.5004,0.6531,0.6151,0.424
101134,Tech_Accessories_Brand_01134,Tech_Accessories,Premium,Video_First,0.5137,0.4311,0.8443,0.4507,0.3849,0.667,0.6945,0.447,0.4622,Medium,0.399,0.5068,0.5832,0.6156,0.4906,0.4809,9.28,0.5008,0.6172,0.2805,0.4541,0.2954,0.2769,0.4357,0.2977,0.1816,0.5204,0.4829,0.818,0.5126,0.4487,0.5033,0.6987,0.5588,0.7202,0.4293,0.6882,0.489,0.5834
101135,Home_Brand_01135,Home,Mid,Image_First,0.5367,0.7284,0.466,0.519,0.5002,0.8229,0.5094,0.5035,0.4934,High,0.5692,0.5815,0.6125,0.7186,0.5281,0.7959,3.5,0.6382,0.4281,0.2702,0.4128,0.2558,0.2264,0.2315,0.2874,0.1928,0.4843,0.4687,0.5348,0.5519,0.7232,0.6042,0.5525,0.6526,0.6845,0.4906,0.736,0.8147,0.6007
101136,Fitness_Brand_01136,Fitness,Low,Video_First,0.4962,0.4696,0.6966,0.2961,0.2846,0.6049,0.6191,0.5075,0.5806,High,0.7799,0.6742,0.7165,0.4739,0.3704,0.4453,3.15,0.4232,0.671,0.2543,0.3752,0.3533,0.2698,0.264,0.3022,0.1619,0.4916,0.5953,0.6811,0.4993,0.6137,0.4789,0.5583,0.4492,0.647,0.4572,0.7229,0.5487,0.4625
101137,Food_Brand_01137,Food,Mid,Video_First,0.3796,0.7401,0.7729,0.4634,0.9359,0.5335,0.3639,0.4224,0.3566,Low,0.6653,0.6139,0.3656,0.3682,0.4725,0.4586,8.56,0.5818,0.7204,0.3544,0.4322,0.2422,0.2621,0.3636,0.192,0.1784,0.5515,0.5171,0.4548,0.104,0.7097,0.5329,0.4228,0.5357,0.5694,0.6183,0.6414,0.7402,0.5806
101138,Food_Brand_01138,Food,Low,Image_First,0.5575,0.7314,0.5024,0.7826,0.5365,0.3893,0.5399,1.0,0.8189,Medium,0.5949,0.5085,0.6138,0.61,0.4895,0.517,7.19,0.6607,0.5221,0.2395,0.4069,0.3673,0.2439,0.3363,0.3698,0.2082,0.7766,0.3227,0.6052,0.4479,0.784,0.4135,0.571,0.3786,0.6034,0.4708,0.3105,0.6303,0.5479
